,num_docks_available,is_returning,is_renting,num_ebikes_available,num_docks_disabled,num_bikes_available,legacy_id,num_bikes_disabled,station_id,station_status,last_reported,eightd_has_available_keys,is_installed,last_update
278,0,0,0,0,0,0,3066,0,3066,out_of_service,86400,False,0,2022-12-25 01:15:43.835963
279,25,1,1,1,0,2,3067,0,3067,active,1671925703,False,1,2022-12-25 01:15:43.835963
280,34,1,1,2,0,8,3068,0,3068,active,1671923997,False,1,2022-12-25 01:15:43.835963
281,2,1,1,3,0,25,3069,1,3069,active,1671923724,False,1,2022-12-25 01:15:43.835963
282,16,1,1,1,0,5,3070,1,3070,active,1671929334,False,1,2022-12-25 01:15:43.835963
283,12,1,1,2,0,7,3071,0,3071,active,1671918441,False,1,2022-12-25 01:15:43.835963
284,16,1,1,0,0,7,3072,1,3072,active,1671923851,False,1,2022-12-25 01:15:43.835963
285,4,1,1,3,0,32,3074,3,3074,active,1671919321,False,1,2022-12-25 01:15:43.835963
286,31,1,1,0,0,2,3075,0,3075,active,1671924240,False,1,2022-12-25 01:15:43.835963
287,34,1,1,0,0,0,3076,2,3076,active,1671928589,False,1,2022-12-25 01:15:43.835963
288,26,1,1,1,0,5,3077,1,3077,active,1671917124,False,1,2022-12-25 01:15:43.835963
289,23,1,1,1,0,4,3078,0,3078,active,1671924959,False,1,2022-12-25 01:15:43.835963
290,7,1,1,5,0,14,3080,0,3080,active,1671927224,False,1,2022-12-25 01:15:43.835963
291,17,1,1,1,0,12,3081,0,3081,active,1671924919,False,1,2022-12-25 01:15:43.835963
292,7,1,1,3,0,18,3082,0,3082,active,1671927321,False,1,2022-12-25 01:15:43.835963
293,23,1,1,2,0,8,3083,0,3083,active,1671924098,False,1,2022-12-25 01:15:43.835963
294,3,1,1,5,0,22,3085,0,3085,active,1671928994,False,1,2022-12-25 01:15:43.835963
295,13,1,1,1,0,16,3086,1,3086,active,1671926349,False,1,2022-12-25 01:15:43.835963
296,15,1,1,0,0,14,3087,0,3087,active,1671917081,False,1,2022-12-25 01:15:43.835963
297,1,1,1,1,0,16,3088,0,3088,active,1671909105,False,1,2022-12-25 01:15:43.835963
298,0,1,1,3,0,25,3092,0,3092,active,1671929701,False,1,2022-12-25 01:15:43.835963
299,0,1,1,3,0,26,3093,1,3093,active,1671928700,False,1,2022-12-25 01:15:43.835963
300,10,1,1,0,0,8,3094,0,3094,active,1671921016,False,1,2022-12-25 01:15:43.835963
301,13,1,1,0,0,12,3095,0,3095,active,1671924266,False,1,2022-12-25 01:15:43.835963
302,1,1,1,5,0,37,3096,0,3096,active,1671918852,False,1,2022-12-25 01:15:43.835963
303,10,1,1,3,0,39,3100,2,3100,active,1671929978,False,1,2022-12-25 01:15:43.835963
304,3,1,1,0,0,23,3101,0,3101,active,1671924023,False,1,2022-12-25 01:15:43.835963
305,3,1,1,2,0,22,3102,2,3102,active,1671916479,False,1,2022-12-25 01:15:43.835963
306,1,1,1,4,0,50,3105,0,3105,active,1671915486,False,1,2022-12-25 01:15:43.835963
307,42,1,1,2,0,9,3106,1,3106,active,1671928360,False,1,2022-12-25 01:15:43.835963
308,2,1,1,2,0,33,3107,4,3107,active,1671928101,False,1,2022-12-25 01:15:43.835963
309,26,1,1,1,0,24,3108,1,3108,active,1671927823,False,1,2022-12-25 01:15:43.835963
310,0,1,1,1,0,31,3109,0,3109,active,1671902149,False,1,2022-12-25 01:15:43.835963
311,1,1,1,7,0,24,3110,2,3110,active,1671926891,False,1,2022-12-25 01:15:43.835963
312,1,1,1,5,0,31,3112,0,3112,active,1671925404,False,1,2022-12-25 01:15:43.835963
313,5,1,1,4,0,20,3113,2,3113,active,1671924810,False,1,2022-12-25 01:15:43.835963
314,6,1,1,4,0,44,3115,0,3115,active,1671919225,False,1,2022-12-25 01:15:43.835963
315,3,1,1,1,0,32,3116,0,3116,active,1671919508,False,1,2022-12-25 01:15:43.835963
316,5,1,1,6,0,19,3117,2,3117,active,1671930878,False,1,2022-12-25 01:15:43.835963
317,28,1,1,4,0,13,3118,1,3118,active,1671930661,False,1,2022-12-25 01:15:43.835963
318,7,1,1,6,0,36,3119,0,3119,active,1671930591,False,1,2022-12-25 01:15:43.835963
319,8,1,1,2,0,17,3121,0,3121,active,1671919255,False,1,2022-12-25 01:15:43.835963
320,7,1,1,2,0,71,3122,0,3122,active,1671918140,False,1,2022-12-25 01:15:43.835963
321,7,1,1,4,0,40,3123,0,3123,active,1671871691,False,1,2022-12-25 01:15:43.835963
322,13,1,1,0,0,27,3124,3,3124,active,1671929943,False,1,2022-12-25 01:15:43.835963
323,3,1,1,2,0,20,3125,0,3125,active,1671928694,False,1,2022-12-25 01:15:43.835963
324,0,1,1,2,0,32,3126,2,3126,active,1671928351,False,1,2022-12-25 01:15:43.835963
325,0,1,1,0,3,0,3127,31,3127,active,1671930901,False,1,2022-12-25 01:15:43.835963
326,0,1,1,2,0,26,3128,0,3128,active,1671865600,False,1,2022-12-25 01:15:43.835963
327,20,1,1,1,0,17,3129,1,3129,active,1671927462,False,1,2022-12-25 01:15:43.835963
328,0,1,1,3,0,34,3130,0,3130,active,1671917753,False,1,2022-12-25 01:15:43.835963
329,19,1,1,4,0,13,3131,2,3131,active,1671925168,False,1,2022-12-25 01:15:43.835963
330,15,1,1,19,0,33,3132,2,3132,active,1671930149,False,1,2022-12-25 01:15:43.835963
331,9,1,1,19,0,34,3134,5,3134,active,1671924705,False,1,2022-12-25 01:15:43.835963
332,31,1,1,2,0,9,3135,1,3135,active,1671928040,False,1,2022-12-25 01:15:43.835963
333,9,1,1,16,0,37,3136,3,3136,active,1671929756,False,1,2022-12-25 01:15:43.835963
334,15,1,1,8,0,13,3137,1,3137,active,1671918915,False,1,2022-12-25 01:15:43.835963
335,32,1,1,7,0,10,3139,0,3139,active,1671925573,False,1,2022-12-25 01:15:43.835963
336,0,1,1,1,42,1,3140,12,3140,active,1671931035,False,1,2022-12-25 01:15:43.835963
337,40,1,1,1,0,10,3141,6,3141,active,1671926696,False,1,2022-12-25 01:15:43.835963
338,27,1,1,3,0,10,3142,6,3142,active,1671929347,False,1,2022-12-25 01:15:43.835963
339,28,1,1,6,0,14,3143,4,3143,active,1671920955,False,1,2022-12-25 01:15:43.835963
340,42,1,1,0,0,0,3144,3,3144,active,1671914633,False,1,2022-12-25 01:15:43.835963
341,31,1,1,9,0,13,3145,0,3145,active,1671924940,False,1,2022-12-25 01:15:43.835963
342,33,1,1,8,0,13,3146,1,3146,active,1671928878,False,1,2022-12-25 01:15:43.835963
343,11,1,1,15,0,25,3147,0,3147,active,1671928808,False,1,2022-12-25 01:15:43.835963
344,7,1,1,1,0,14,3148,5,3148,active,1671929429,False,1,2022-12-25 01:15:43.835963
345,41,1,1,1,0,6,3151,0,3151,active,1671922934,False,1,2022-12-25 01:15:43.835963
346,25,1,1,10,0,13,3152,1,3152,active,1671917768,False,1,2022-12-25 01:15:43.835963
347,33,1,1,1,0,13,3154,0,3154,active,1671929488,False,1,2022-12-25 01:15:43.835963
348,24,1,1,0,0,11,3156,1,3156,active,1671931117,False,1,2022-12-25 01:15:43.835963
349,22,1,1,2,0,5,3157,0,3157,active,1671923029,False,1,2022-12-25 01:15:43.835963
350,10,1,1,9,0,15,3158,2,3158,active,1671926064,False,1,2022-12-25 01:15:43.835963
351,14,1,1,13,0,14,3159,1,3159,active,1671930040,False,1,2022-12-25 01:15:43.835963
352,26,1,1,8,0,11,3160,1,3160,active,1671917781,False,1,2022-12-25 01:15:43.835963
353,31,1,1,15,0,25,3161,2,3161,active,1671924680,False,1,2022-12-25 01:15:43.835963
354,19,1,1,12,0,20,3163,1,3163,active,1671923883,False,1,2022-12-25 01:15:43.835963
355,57,1,1,2,0,6,3164,2,3164,active,1671930282,False,1,2022-12-25 01:15:43.835963
356,34,1,1,9,0,12,3165,1,3165,active,1671925706,False,1,2022-12-25 01:15:43.835963
357,25,1,1,3,0,12,3166,3,3166,active,1671928337,False,1,2022-12-25 01:15:43.835963
358,47,1,1,2,0,7,3167,0,3167,active,1671927142,False,1,2022-12-25 01:15:43.835963
359,64,1,1,1,0,8,3169,0,3169,active,1671923399,False,1,2022-12-25 01:15:43.835963
360,23,1,1,6,0,7,3170,1,3170,active,1671924444,False,1,2022-12-25 01:15:43.835963
361,0,0,0,0,0,0,3171,0,3171,out_of_service,86400,False,0,2022-12-25 01:15:43.835963
362,20,1,1,3,0,6,3172,1,3172,active,1671929216,False,1,2022-12-25 01:15:43.835963
363,67,1,1,6,0,10,3173,2,3173,active,1671929873,False,1,2022-12-25 01:15:43.835963
364,34,1,1,3,0,6,3175,3,3175,active,1671928186,False,1,2022-12-25 01:15:43.835963
365,60,1,1,0,0,1,3177,2,3177,active,1671925653,False,1,2022-12-25 01:15:43.835963
366,55,1,1,4,0,19,3178,2,3178,active,1671925594,False,1,2022-12-25 01:15:43.835963
367,5,1,1,1,0,17,3179,1,3179,active,1671931089,False,1,2022-12-25 01:15:43.835963
368,3,1,1,3,0,11,3184,0,3184,active,1671928136,False,1,2022-12-25 01:15:43.835963
369,3,1,1,5,0,19,3185,0,3185,active,1671925381,False,1,2022-12-25 01:15:43.835963
370,11,1,1,8,0,31,3186,0,3186,active,1671930524,False,1,2022-12-25 01:15:43.835963
371,4,1,1,4,0,15,3187,3,3187,active,1671927418,False,1,2022-12-25 01:15:43.835963
372,9,1,1,2,0,9,3191,0,3191,active,1671925216,False,1,2022-12-25 01:15:43.835963
373,8,1,1,8,0,14,3192,0,3192,active,1671914472,False,1,2022-12-25 01:15:43.835963
374,6,0,0,3,0,11,3193,0,3193,active,1671328041,False,1,2022-12-25 01:15:43.835963
375,19,1,1,0,0,3,3194,0,3194,active,1671927392,False,1,2022-12-25 01:15:43.835963
376,10,1,1,6,0,6,3196,0,3196,active,1671926605,False,1,2022-12-25 01:15:43.835963
377,14,1,1,3,0,4,3198,0,3198,active,1671914853,False,1,2022-12-25 01:15:43.835963
378,4,1,1,2,0,10,3199,0,3199,active,1671924039,False,1,2022-12-25 01:15:43.835963
379,5,1,1,3,0,13,3201,0,3201,active,1671906088,False,1,2022-12-25 01:15:43.835963
380,1,1,1,1,0,14,3202,1,3202,active,1671929917,False,1,2022-12-25 01:15:43.835963
381,4,1,1,12,0,20,3203,1,3203,active,1671929902,False,1,2022-12-25 01:15:43.835963
382,25,1,1,1,0,1,3206,0,3206,active,1671889118,False,1,2022-12-25 01:15:43.835963
383,15,1,1,4,0,9,3207,1,3207,active,1671931095,False,1,2022-12-25 01:15:43.835963
384,20,1,1,1,0,2,3209,0,3209,active,1671921171,False,1,2022-12-25 01:15:43.835963
385,11,1,1,4,0,5,3210,0,3210,active,1671918702,False,1,2022-12-25 01:15:43.835963
386,0,1,1,0,0,0,3211,0,3211,active,86400,False,1,2022-12-25 01:15:43.835963
387,20,1,1,1,0,2,3212,0,3212,active,1671912828,False,1,2022-12-25 01:15:43.835963
388,16,1,1,0,0,5,3213,1,3213,active,1671926316,False,1,2022-12-25 01:15:43.835963
389,8,1,1,4,0,14,3214,0,3214,active,1671865600,False,1,2022-12-25 01:15:43.835963
390,18,1,1,0,0,0,3220,0,3220,active,1671922265,False,1,2022-12-25 01:15:43.835963
391,2,0,0,10,0,23,3221,1,3221,active,1671911142,False,1,2022-12-25 01:15:43.835963
392,12,1,1,1,0,1,3225,1,3225,active,1671920331,False,1,2022-12-25 01:15:43.835963
393,34,1,1,4,0,10,3226,1,3226,active,1671930998,False,1,2022-12-25 01:15:43.835963
394,32,1,1,4,0,4,3231,1,3231,active,1671924891,False,1,2022-12-25 01:15:43.835963
395,16,1,1,17,0,23,3233,0,3233,active,1671929855,False,1,2022-12-25 01:15:43.835963
396,14,1,1,13,0,16,3235,2,3235,active,1671922547,False,1,2022-12-25 01:15:43.835963
397,25,1,1,1,0,2,3236,2,3236,active,1671930226,False,1,2022-12-25 01:15:43.835963
398,17,1,1,11,0,16,3238,1,3238,active,1671930937,False,1,2022-12-25 01:15:43.835963
399,17,1,1,1,0,2,3241,0,3241,active,1671920206,False,1,2022-12-25 01:15:43.835963
400,0,0,0,0,0,0,3243,0,3243,active,86400,False,1,2022-12-25 01:15:43.835963
401,5,1,1,4,0,68,3244,5,3244,active,1671928861,False,1,2022-12-25 01:15:43.835963
402,35,1,1,1,0,10,3246,4,3246,active,1671925289,False,1,2022-12-25 01:15:43.835963
403,1,1,1,0,0,17,3249,1,3249,active,1671920510,False,1,2022-12-25 01:15:43.835963
404,0,1,1,0,0,9,3254,14,3254,active,1671917861,False,1,2022-12-25 01:15:43.835963
405,1,1,1,5,0,16,3255,0,3255,active,1671929736,False,1,2022-12-25 01:15:43.835963
406,1,1,1,7,0,41,3260,2,3260,active,1671926858,False,1,2022-12-25 01:15:43.835963
407,11,1,1,13,0,75,3263,1,3263,active,1671929320,False,1,2022-12-25 01:15:43.835963
408,3,1,1,1,0,8,3267,2,3267,active,1671928350,False,1,2022-12-25 01:15:43.835963
409,12,1,1,1,0,2,3268,0,3268,active,1671928553,False,1,2022-12-25 01:15:43.835963
410,7,1,1,4,0,4,3269,0,3269,active,1671930506,False,1,2022-12-25 01:15:43.835963
411,11,1,1,3,0,3,3270,0,3270,active,1671920096,False,1,2022-12-25 01:15:43.835963
412,10,1,1,2,0,2,3272,1,3272,active,1671928134,False,1,2022-12-25 01:15:43.835963
413,1,0,0,3,0,16,3273,0,3273,active,1671822676,False,1,2022-12-25 01:15:43.835963
414,3,1,1,3,0,10,3275,0,3275,active,1671927354,False,1,2022-12-25 01:15:43.835963
415,12,1,1,6,0,14,3276,0,3276,active,1671929526,False,1,2022-12-25 01:15:43.835963
416,6,1,1,5,0,7,3277,0,3277,active,1671924134,False,1,2022-12-25 01:15:43.835963
417,11,1,1,1,0,3,3278,0,3278,active,1671919585,False,1,2022-12-25 01:15:43.835963
418,14,1,1,1,0,3,3279,1,3279,active,1671914859,False,1,2022-12-25 01:15:43.835963
419,11,1,1,1,0,3,3280,0,3280,active,1671883901,False,1,2022-12-25 01:15:43.835963
420,12,1,1,2,0,2,3281,0,3281,active,1671927712,False,1,2022-12-25 01:15:43.835963
421,41,1,1,2,0,2,3283,3,3283,active,1671926503,False,1,2022-12-25 01:15:43.835963
422,38,1,1,0,0,0,3284,0,3284,active,1671930933,False,1,2022-12-25 01:15:43.835963
423,17,1,1,8,0,15,3285,4,3285,active,1671929815,False,1,2022-12-25 01:15:43.835963
424,28,1,1,1,0,7,3286,2,3286,active,1671927773,False,1,2022-12-25 01:15:43.835963
425,25,1,1,4,0,20,3287,1,3287,active,1671924118,False,1,2022-12-25 01:15:43.835963
426,28,1,1,2,0,8,3288,3,3288,active,1671930563,False,1,2022-12-25 01:15:43.835963
427,27,1,1,2,0,4,3289,0,3289,active,1671929740,False,1,2022-12-25 01:15:43.835963
428,22,1,1,4,0,9,3290,1,3290,active,1671920535,False,1,2022-12-25 01:15:43.835963
429,32,1,1,6,0,11,3292,0,3292,active,1671923987,False,1,2022-12-25 01:15:43.835963
430,14,1,1,1,0,3,3293,2,3293,active,1671930607,False,1,2022-12-25 01:15:43.835963
431,29,1,1,3,0,3,3294,2,3294,active,1671930290,False,1,2022-12-25 01:15:43.835963
432,53,1,1,3,0,18,3296,2,3296,active,1671918486,False,1,2022-12-25 01:15:43.835963
433,13,1,1,3,0,4,3297,2,3297,active,1671927492,False,1,2022-12-25 01:15:43.835963
434,0,1,1,2,0,28,3298,1,3298,active,1671914859,False,1,2022-12-25 01:15:43.835963
435,16,1,1,0,0,7,3299,2,3299,active,1671922760,False,1,2022-12-25 01:15:43.835963
436,23,1,1,1,0,1,3300,0,3300,active,1671924336,False,1,2022-12-25 01:15:43.835963
437,30,1,1,7,0,8,3301,1,3301,active,1671927170,False,1,2022-12-25 01:15:43.835963
438,10,1,1,7,0,27,3302,1,3302,active,1671921163,False,1,2022-12-25 01:15:43.835963
439,10,1,1,3,0,25,3303,0,3303,active,1671922231,False,1,2022-12-25 01:15:43.835963
440,21,1,1,2,0,5,3304,0,3304,active,1671921998,False,1,2022-12-25 01:15:43.835963
441,50,1,1,8,0,22,3305,1,3305,active,1671924596,False,1,2022-12-25 01:15:43.835963
442,21,1,1,1,0,2,3306,0,3306,active,1671920047,False,1,2022-12-25 01:15:43.835963
443,15,1,1,6,0,11,3307,0,3307,active,1671917331,False,1,2022-12-25 01:15:43.835963
444,8,1,1,0,0,15,3308,1,3308,active,1671929225,False,1,2022-12-25 01:15:43.835963
445,28,1,1,0,0,1,3309,0,3309,active,1671924461,False,1,2022-12-25 01:15:43.835963
446,20,1,1,3,0,3,3310,1,3310,active,1671924186,False,1,2022-12-25 01:15:43.835963
447,3,1,1,0,0,17,3311,0,3311,active,1671916176,False,1,2022-12-25 01:15:43.835963
448,25,1,1,3,0,13,3312,0,3312,active,1671928006,False,1,2022-12-25 01:15:43.835963
449,26,1,1,0,0,1,3313,1,3313,active,1671926025,False,1,2022-12-25 01:15:43.835963
450,13,1,1,3,0,15,3314,1,3314,active,1671930352,False,1,2022-12-25 01:15:43.835963
451,9,1,1,9,0,14,3315,0,3315,active,1671929933,False,1,2022-12-25 01:15:43.835963
452,14,1,1,1,0,9,3317,1,3317,active,1671920598,False,1,2022-12-25 01:15:43.835963
453,10,1,1,3,0,33,3318,1,3318,active,1671930884,False,1,2022-12-25 01:15:43.835963
454,16,1,1,1,0,3,3319,1,3319,active,1671927734,False,1,2022-12-25 01:15:43.835963
455,22,1,1,1,0,14,3321,1,3321,active,1671926710,False,1,2022-12-25 01:15:43.835963
456,16,1,1,1,0,9,3322,0,3322,active,1671924228,False,1,2022-12-25 01:15:43.835963
457,45,1,1,2,0,12,3323,1,3323,active,1671928816,False,1,2022-12-25 01:15:43.835963
458,13,1,1,0,0,11,3324,0,3324,active,1671892644,False,1,2022-12-25 01:15:43.835963
459,21,1,1,3,0,8,3325,1,3325,active,1671926705,False,1,2022-12-25 01:15:43.835963
460,15,1,1,0,0,5,3326,0,3326,active,1671898343,False,1,2022-12-25 01:15:43.835963
461,20,1,1,1,0,7,3327,0,3327,active,1671926060,False,1,2022-12-25 01:15:43.835963
462,20,1,1,3,0,12,3328,2,3328,active,1671929478,False,1,2022-12-25 01:15:43.835963
463,6,1,1,0,0,19,3329,1,3329,active,1671927263,False,1,2022-12-25 01:15:43.835963
464,0,1,1,0,0,17,3330,2,3330,active,1671866821,False,1,2022-12-25 01:15:43.835963
465,44,1,1,3,0,11,3331,0,3331,active,1671910349,False,1,2022-12-25 01:15:43.835963
466,2,1,1,2,0,22,3332,1,3332,active,1671921820,False,1,2022-12-25 01:15:43.835963
467,0,1,1,0,0,37,3333,0,3333,active,1671866821,False,1,2022-12-25 01:15:43.835963
468,3,1,1,1,0,23,3335,1,3335,active,1671929107,False,1,2022-12-25 01:15:43.835963
469,40,1,1,0,0,0,3336,0,3336,active,1671911423,False,1,2022-12-25 01:15:43.835963
470,9,1,1,1,0,14,3337,0,3337,active,1671915556,False,1,2022-12-25 01:15:43.835963
471,16,1,1,2,0,14,3338,0,3338,active,1671930224,False,1,2022-12-25 01:15:43.835963
472,33,1,1,0,0,8,3339,0,3339,active,1671927488,False,1,2022-12-25 01:15:43.835963
473,1,1,1,0,0,20,3340,0,3340,active,1671866822,False,1,2022-12-25 01:15:43.835963
474,1,1,1,0,0,21,3342,1,3342,active,1671884462,False,1,2022-12-25 01:15:43.835963
475,22,1,1,0,0,0,3343,0,3343,active,1671923542,False,1,2022-12-25 01:15:43.835963
476,10,1,1,4,0,27,3344,0,3344,active,1671916543,False,1,2022-12-25 01:15:43.835963
477,32,1,1,0,0,0,3345,1,3345,active,1671927519,False,1,2022-12-25 01:15:43.835963
478,12,1,1,0,0,13,3346,3,3346,active,1671919959,False,1,2022-12-25 01:15:43.835963
479,2,1,1,1,0,30,3347,3,3347,active,1671922737,False,1,2022-12-25 01:15:43.835963
480,0,1,1,0,0,30,3348,1,3348,active,1671891727,False,1,2022-12-25 01:15:43.835963
481,27,1,1,7,0,9,3349,1,3349,active,1671927741,False,1,2022-12-25 01:15:43.835963
482,37,1,1,1,0,1,3350,1,3350,active,1671930428,False,1,2022-12-25 01:15:43.835963
483,17,1,1,0,0,5,3351,2,3351,active,1671925023,False,1,2022-12-25 01:15:43.835963
484,6,1,1,0,0,12,3352,3,3352,active,1671918877,False,1,2022-12-25 01:15:43.835963
485,31,0,0,0,0,0,3354,0,3354,active,1671904215,False,1,2022-12-25 01:15:43.835963
486,12,1,1,7,0,10,3355,0,3355,active,1671930843,False,1,2022-12-25 01:15:43.835963
487,13,1,1,3,0,5,3356,1,3356,active,1671929804,False,1,2022-12-25 01:15:43.835963
488,21,1,1,8,0,12,3357,1,3357,active,1671930957,False,1,2022-12-25 01:15:43.835963
489,16,1,1,5,0,6,3358,1,3358,active,1671924259,False,1,2022-12-25 01:15:43.835963
490,46,1,1,4,0,10,3359,0,3359,active,1671918526,False,1,2022-12-25 01:15:43.835963
491,37,1,1,6,0,9,3360,2,3360,active,1671930306,False,1,2022-12-25 01:15:43.835963
492,12,1,1,1,0,8,3361,1,3361,active,1671926203,False,1,2022-12-25 01:15:43.835963
493,29,1,1,1,0,1,3362,1,3362,active,1671924474,False,1,2022-12-25 01:15:43.835963
494,24,1,1,1,0,9,3363,0,3363,active,1671923706,False,1,2022-12-25 01:15:43.835963
495,5,1,1,2,0,20,3364,0,3364,active,1671921510,False,1,2022-12-25 01:15:43.835963
496,15,1,1,4,0,8,3365,0,3365,active,1671927926,False,1,2022-12-25 01:15:43.835963
497,14,1,1,10,0,12,3366,2,3366,active,1671929449,False,1,2022-12-25 01:15:43.835963
498,19,1,1,2,0,14,3367,4,3367,active,1671917736,False,1,2022-12-25 01:15:43.835963
499,21,1,1,0,0,9,3368,0,3368,active,1671927631,False,1,2022-12-25 01:15:43.835963
500,19,1,1,2,0,10,3369,0,3369,active,1671919886,False,1,2022-12-25 01:15:43.835963
501,18,1,1,1,0,5,3370,1,3370,active,1671925736,False,1,2022-12-25 01:15:43.835963
502,37,1,1,3,0,41,3372,0,3372,active,1671929052,False,1,2022-12-25 01:15:43.835963
503,30,1,1,0,0,47,3373,2,3373,active,1671924468,False,1,2022-12-25 01:15:43.835963
504,22,1,1,2,0,12,3374,0,3374,active,1671928265,False,1,2022-12-25 01:15:43.835963
505,32,1,1,1,0,2,3375,0,3375,active,1671913830,False,1,2022-12-25 01:15:43.835963
506,13,1,1,1,13,18,3376,3,3376,active,1671920878,False,1,2022-12-25 01:15:43.835963
507,15,1,1,1,0,9,3377,1,3377,active,1671917167,False,1,2022-12-25 01:15:43.835963
508,0,0,0,0,0,0,3378,0,3378,out_of_service,86400,False,0,2022-12-25 01:15:43.835963
509,18,1,1,1,0,16,3379,1,3379,active,1671925976,False,1,2022-12-25 01:15:43.835963
510,22,1,1,0,0,30,3381,0,3381,active,1671916367,False,1,2022-12-25 01:15:43.835963
511,18,1,1,9,0,22,3382,1,3382,active,1671924978,False,1,2022-12-25 01:15:43.835963
512,12,1,1,4,0,10,3383,2,3383,active,1671930807,False,1,2022-12-25 01:15:43.835963
513,20,1,1,2,0,5,3384,0,3384,active,1671916459,False,1,2022-12-25 01:15:43.835963
514,30,1,1,1,0,3,3386,1,3386,active,1671915118,False,1,2022-12-25 01:15:43.835963
515,16,1,1,2,0,8,3387,1,3387,active,1671928759,False,1,2022-12-25 01:15:43.835963
516,16,1,1,1,0,8,3388,0,3388,active,1671928647,False,1,2022-12-25 01:15:43.835963
517,12,1,1,3,0,26,3389,1,3389,active,1671927410,False,1,2022-12-25 01:15:43.835963
518,23,1,1,0,0,2,3391,0,3391,active,1671920380,False,1,2022-12-25 01:15:43.835963
519,3,1,1,0,0,15,3392,1,3392,active,1671921496,False,1,2022-12-25 01:15:43.835963
520,1,1,1,1,0,17,3393,0,3393,active,1671908123,False,1,2022-12-25 01:15:43.835963
521,4,1,1,1,0,17,3394,0,3394,active,1671925318,False,1,2022-12-25 01:15:43.835963
522,8,1,1,0,0,11,3395,0,3395,active,1671910695,False,1,2022-12-25 01:15:43.835963
523,19,1,1,2,0,4,3396,1,3396,active,1671919284,False,1,2022-12-25 01:15:43.835963
524,6,1,1,1,0,24,3397,3,3397,active,1671928356,False,1,2022-12-25 01:15:43.835963
525,21,1,1,0,0,1,3398,1,3398,active,1671926732,False,1,2022-12-25 01:15:43.835963
526,12,1,1,1,0,9,3399,3,3399,active,1671911949,False,1,2022-12-25 01:15:43.835963
527,4,1,1,0,0,25,3402,2,3402,active,1671929214,False,1,2022-12-25 01:15:43.835963
528,10,1,1,1,1,18,3403,2,3403,active,1671929776,False,1,2022-12-25 01:15:43.835963
529,13,1,1,1,0,12,3404,2,3404,active,1671921378,False,1,2022-12-25 01:15:43.835963
530,19,1,1,1,0,3,3405,1,3405,active,1671880256,False,1,2022-12-25 01:15:43.835963
531,1,1,1,0,0,34,3407,0,3407,active,1671923804,False,1,2022-12-25 01:15:43.835963
532,1,1,1,1,0,47,3409,0,3409,active,1671922610,False,1,2022-12-25 01:15:43.835963
533,6,1,1,1,0,70,3410,1,3410,active,1671922321,False,1,2022-12-25 01:15:43.835963
534,3,1,1,3,0,22,3411,0,3411,active,1671928939,False,1,2022-12-25 01:15:43.835963
535,5,1,1,0,0,13,3412,0,3412,active,1671914422,False,1,2022-12-25 01:15:43.835963
536,4,1,1,2,0,16,3413,2,3413,active,1671927270,False,1,2022-12-25 01:15:43.835963
537,4,1,1,4,0,26,3414,3,3414,active,1671922452,False,1,2022-12-25 01:15:43.835963
538,7,1,1,2,0,16,3415,1,3415,active,1671915655,False,1,2022-12-25 01:15:43.835963
539,23,1,1,2,0,2,3416,0,3416,active,1671925175,False,1,2022-12-25 01:15:43.835963
540,31,1,1,1,0,2,3418,0,3418,active,1671925502,False,1,2022-12-25 01:15:43.835963
541,3,1,1,2,0,48,3419,0,3419,active,1671919865,False,1,2022-12-25 01:15:43.835963
542,0,1,1,0,0,34,3420,1,3420,active,1671913382,False,1,2022-12-25 01:15:43.835963
543,3,1,1,1,0,31,3421,1,3421,active,1671911978,False,1,2022-12-25 01:15:43.835963
544,5,1,1,1,0,16,3422,0,3422,active,1671923084,False,1,2022-12-25 01:15:43.835963
545,18,1,1,4,0,6,3423,2,3423,active,1671930042,False,1,2022-12-25 01:15:43.835963
546,9,1,1,3,0,14,3424,2,3424,active,1671927301,False,1,2022-12-25 01:15:43.835963
547,23,1,1,2,0,9,3425,0,3425,active,1671929270,False,1,2022-12-25 01:15:43.835963
548,6,1,1,10,0,28,3429,4,3429,active,1671928788,False,1,2022-12-25 01:15:43.835963
549,23,1,1,1,0,2,3430,0,3430,active,1671930901,False,1,2022-12-25 01:15:43.835963
550,31,1,1,5,0,14,3435,0,3435,active,1671928736,False,1,2022-12-25 01:15:43.835963
